pt_GeV,eta,phi_rad,m_GeV
0.020398762,0.81596905,0.23008165,0.25392607
0.01293148,0.88379145,0.2040156,0.18308565
0.078026354,0.2899916,0.9522617,0.0034033286
0.0131388,0.89071316,0.19558586,0.07717076
0.007262826,0.93607134,0.16271247,0.101679005
0.013945315,0.9122869,0.20850779,0.10243621
0.012227238,0.89454365,0.18508488,0.16735853
0.0073901587,0.94189626,0.16231295,0.09107825
0.017266614,0.8530894,0.28355485,0.13946413
0.00960244,0.9230508,0.17854604,0.13004379
0.07065742,0.31485108,0.90023404,0.007098741
0.0128392,0.90286165,0.22367759,0.07210346
0.09154063,0.43528348,0.67080206,0.048291497
0.022575581,0.78247166,0.2655234,0.3117466
0.018307487,0.8057847,0.25487858,0.21915586
0.11846081,0.51581115,0.72963804,0.04118564
0.0162593,0.82790065,0.25105155,0.18098749
0.060384646,0.5968777,0.43835032,0.07555724
0.08660766,0.40286228,0.7050245,0.03681103
0.045716334,0.70840204,0.41146788,0.096651495
0.05316226,0.72433174,0.36419258,0.11591329
0.033753354,0.79382175,0.36456865,0.07064601
0.021774441,0.7611116,0.23826347,0.35438594
0.013748526,0.9085196,0.22129758,0.07974486
0.03989017,0.76283807,0.3995186,0.13076591
0.07025194,0.33172017,0.84277827,0.0152021
0.014755639,0.8214733,0.23107731,0.1849516
0.011053527,0.9193976,0.18656233,0.1410686
0.011150242,0.900011,0.23390211,0.14245868
0.01619221,0.88544655,0.19433784,0.2195213
0.087933466,0.30775267,0.94809026,0.0048429505
0.0140409,0.89812505,0.22213338,0.15298282
0.009287271,0.916054,0.18014216,0.11270782
0.07473874,0.31063223,0.87363833,0.007894311
0.086144544,0.35368294,0.7563748,0.019538471
0.010965503,0.89509434,0.22422668,0.08601275
0.071558304,0.4412998,0.59987885,0.04619539
0.010592355,0.9078457,0.22766985,0.11816361
0.01916618,0.8646458,0.21087,0.22987407
0.012949265,0.8941573,0.18512613,0.15941484
0.02076294,0.791975,0.27617046,0.26035297
0.013799932,0.8977623,0.23345126,0.079204515
0.015087885,0.84721404,0.22448325,0.17416276
0.013839756,0.91120714,0.20727327,0.11423808
0.013822808,0.8776009,0.21763977,0.1269655
0.12589087,0.46049178,0.78982174,0.030516172
0.013186102,0.8693091,0.23544937,0.16389562
0.014074316,0.8374701,0.21045655,0.17400315
0.08397135,0.32206678,0.97597194,0.0026136257
0.056439426,0.68932575,0.49185085,0.061589602
0.09309194,0.53973573,0.65451986,0.055770863
0.036418058,0.72761303,0.37009385,0.08382668
0.018191759,0.83838755,0.25109535,0.26318133
0.060699195,0.33505708,0.83804345,0.009182278
0.08773334,0.31157553,0.8644793,0.0107323835
0.10686064,0.4514641,0.73828804,0.050545603
0.011636805,0.9051919,0.18197355,0.15778023
0.0801964,0.31963164,0.87474155,0.00914972
0.01234704,0.8969029,0.22122766,0.1036876
0.11960567,0.49841005,0.64486957,0.062845744
0.114834994,0.34603667,0.9875045,0.0015307837
0.054061275,0.7292793,0.48327965,0.06727752
0.0071302583,0.94437927,0.16107613,0.08937322
0.021617493,0.8277362,0.28385195,0.07088011
0.007349715,0.90657586,0.1883643,0.082284115
0.013077923,0.90494144,0.20525205,0.09550328
0.011978332,0.91532034,0.19168162,0.1580238
0.12170797,0.5373547,0.7793422,0.041664343
0.011940637,0.9043335,0.20763692,0.16075656
0.015226642,0.863274,0.22780809,0.15546751
0.005684133,0.95049834,0.15670992,0.06843033
0.021517992,0.8089727,0.26783913,0.23907562
0.0087794205,0.90581506,0.1941403,0.10694491
0.10744075,0.3524883,0.7939686,0.027667955
0.024392802,0.8235664,0.3071492,0.14060976
0.035618234,0.72376764,0.35626036,0.0937065
0.014967699,0.87611103,0.2046339,0.20071903
0.020232702,0.8637008,0.23646441,0.24375631
0.08788135,0.4692953,0.618724,0.08067994
0.06924966,0.28689733,0.97566783,0.0011639334
0.07453175,0.42888033,0.6008737,0.05646307
0.08030887,0.35459825,0.73249984,0.030621797
0.005793324,0.95440304,0.14842702,0.07809698
0.018917816,0.79147387,0.2257974,0.22385979
0.017259011,0.84331095,0.26044962,0.1737238
0.017004333,0.8454201,0.2956899,0.084562495
0.020699082,0.8171741,0.22326347,0.24108851
0.014434063,0.8504958,0.23546812,0.16773055
0.012270807,0.89603853,0.18070291,0.16946028
0.015565597,0.84762555,0.22969647,0.17820156
0.06996053,0.5174847,0.55787355,0.085043445
0.007699089,0.9351879,0.15470757,0.11887584
0.060010877,0.7227449,0.47877875,0.06921254
0.025957763,0.814665,0.24064994,0.45928523
0.1097929,0.45235112,0.7558891,0.051913686
0.015046537,0.8237935,0.1953298,0.19464804
0.10088065,0.35469392,0.83623827,0.018324012
0.008801494,0.92855936,0.18000928,0.11447536
0.011582002,0.8799938,0.27391797,0.12011558
0.017127594,0.79215425,0.21371973,0.26703203
0.014073006,0.84915173,0.20676516,0.15850815
0.08326786,0.31055266,0.93807435,0.0059170458
0.07969431,0.39182168,0.7041467,0.03387578
0.025740156,0.81791,0.31020242,0.09977668
0.059828565,0.5063058,0.5132437,0.0730035
0.009644245,0.91760767,0.18346533,0.10324309
0.015362644,0.8820166,0.25147286,0.08089564
0.11593726,0.44510755,0.8246935,0.02968166
0.024347953,0.8234056,0.23652549,0.3690023
0.010374578,0.9128247,0.17063192,0.13972835
0.020263385,0.8249487,0.2951587,0.09572742
0.024429722,0.8276404,0.21156,0.46960142
0.02299211,0.8431111,0.28388157,0.088959746
0.021750554,0.82142764,0.25032535,0.24481648
0.09067504,0.5008524,0.6580994,0.06719215
0.10839673,0.37503022,0.9611553,0.0034407284
0.03515239,0.7745233,0.38702434,0.07701122
0.011352533,0.9131887,0.24572462,0.119089514
0.030714078,0.7694831,0.30899566,0.08418288
0.07645648,0.30919716,0.8932144,0.008433855
0.016512435,0.8073938,0.20680915,0.23776649
0.09918775,0.39105326,0.7352599,0.036498427
0.018632712,0.8737153,0.19339335,0.2159824
0.012276427,0.8880945,0.20681664,0.1385875
0.009084603,0.9271476,0.19619238,0.13925663
0.012879313,0.8863869,0.24360953,0.0973456
0.01916307,0.79331046,0.23499091,0.26323098
0.04872007,0.66747564,0.38808283,0.0734078
0.08491785,0.29177734,0.9484485,0.0036998878
0.0132379,0.85105354,0.22380382,0.14723758
0.016023839,0.8575761,0.25038636,0.1723711
0.071433984,0.3152023,0.9757884,0.0019646203
0.019630859,0.8508177,0.2507922,0.18980008
0.011267295,0.9292866,0.17343843,0.1024794
0.04633501,0.723126,0.45749345,0.07675463
0.0069344533,0.9471351,0.15978529,0.07554525
0.011433652,0.9151388,0.1776415,0.1809421
0.05810252,0.29845944,0.9705186,0.0018074051
0.067896545,0.6233633,0.5880876,0.05614835
0.013668338,0.850146,0.25068033,0.11642817
0.029759798,0.77931917,0.34387496,0.066117525
0.021210596,0.8603243,0.28224567,0.07672115
0.08083823,0.32099566,0.9312896,0.0069510825
0.08215192,0.38500807,0.7286821,0.028858624
0.016483653,0.8495824,0.2804116,0.11926326
0.011042252,0.90654725,0.21885683,0.13030706
0.078843184,0.3606556,0.8058278,0.024885647
0.085184656,0.3183502,0.8924197,0.0090565225
0.02437042,0.80652773,0.2879219,0.32807654
0.012302716,0.9080954,0.19501549,0.106302425
0.015579178,0.83936566,0.2379128,0.18972437
0.029429428,0.796441,0.33310658,0.09229039
0.04630069,0.76519924,0.40894946,0.07515686
0.0060379505,0.9484078,0.16490363,0.07336656
0.08669483,0.3073454,0.9377196,0.005298863
0.10613982,0.46210414,0.68997,0.044916198
0.016452296,0.86076754,0.2210353,0.22458383
0.017536813,0.877135,0.23901194,0.095121555
0.015483406,0.8675014,0.27155143,0.17747076
0.02327328,0.799942,0.26320937,0.28716877
0.11148605,0.3938934,0.8074268,0.020802353
0.020858573,0.867586,0.24181823,0.09459509
0.010264624,0.9354307,0.17161849,0.10869929
0.0058515305,0.9530496,0.15567851,0.073548034
0.014383506,0.8742746,0.19217674,0.1774859
0.019088728,0.84978384,0.23056488,0.24073306
0.07357699,0.3203371,0.92370796,0.005734339
0.020008715,0.77455145,0.25473288,0.23899858
0.012445393,0.898913,0.19476283,0.1379591
0.010662516,0.9178555,0.20168148,0.092823215
0.032575604,0.85799295,0.27550182,0.17767954
0.00854895,0.9260243,0.1921453,0.085495874
0.0767647,0.31692913,0.889928,0.009683034
0.01855337,0.8356993,0.21955179,0.21820709
0.10314232,0.36057016,0.8652722,0.013122543
0.011784816,0.9037726,0.21500885,0.087372206
0.010539778,0.9071223,0.21130636,0.09006626
0.022708995,0.8660493,0.27145803,0.12023846
0.07172087,0.29359958,0.89693856,0.0078107025
0.016357305,0.8429934,0.23579322,0.16604258
0.09018214,0.40417996,0.68461245,0.042689927
0.014979656,0.87872607,0.21910033,0.18037455
0.014038683,0.8927314,0.23895597,0.07743899
0.013813268,0.89638054,0.19480944,0.2111482
0.087254405,0.3423406,0.9452438,0.0042438055
0.074811816,0.38197258,0.63710576,0.04580661
0.06780261,0.28738847,0.9855618,0.00099171
0.010981213,0.8907938,0.24862379,0.13389577
0.006988127,0.9388776,0.1491322,0.08923203
0.012320319,0.87421614,0.2357681,0.10095966
0.012707779,0.90343285,0.19658414,0.104207136
0.04594731,0.68664575,0.41974702,0.09821705
0.09732754,0.49680683,0.6750323,0.061685935
0.085517675,0.4530773,0.60878265,0.061394773
0.010825564,0.8922295,0.19804594,0.12566248
0.026190486,0.7719908,0.24364305,0.21863842
0.0073801614,0.9480612,0.1753644,0.10080767
0.01856584,0.8405802,0.21186553,0.19152847
0.08997994,0.45203164,0.64882237,0.08125972
0.09280042,0.36328366,0.82982135,0.021140255
0.045904938,0.6487662,0.41107187,0.1006054
0.08378224,0.30704185,0.9336487,0.005308921
0.01446118,0.8794185,0.24251993,0.19000548
0.10426568,0.5600232,0.74050254,0.032187507
0.021176986,0.8451582,0.25024712,0.082839355
0.09141869,0.30383947,0.89504904,0.007484764
0.074179925,0.38702068,0.6503007,0.04764598
0.016448895,0.85146433,0.22417063,0.19430584
0.008806304,0.9098273,0.2031658,0.10322902
0.007301309,0.94523644,0.16309743,0.072740406
0.013328634,0.89170456,0.23191875,0.07398595
0.07317774,0.32784072,0.9676037,0.0026879574
0.013504234,0.87999004,0.26248333,0.16659495
0.019780235,0.7890862,0.23590605,0.22917315
0.00887341,0.9266327,0.17276596,0.1071418
0.089513734,0.2845452,0.9444976,0.004935491
0.06301198,0.6937251,0.5542715,0.054769777
0.011790209,0.9162186,0.19482517,0.14757681
0.018610623,0.82578236,0.25748262,0.21611458
0.02315616,0.83323395,0.2387696,0.29448324
0.015613881,0.8665436,0.25449255,0.06981824
0.012612146,0.89184946,0.25956303,0.15541244
0.012738674,0.86793,0.1988804,0.13976656
0.01603303,0.8864631,0.23313247,0.07525627
0.011455145,0.90195006,0.20810094,0.09025566
0.009732418,0.9327358,0.17303865,0.11634313
0.06205759,0.5410059,0.5402272,0.06407298
0.048330456,0.67263407,0.4139404,0.071256384
0.07109683,0.3087956,0.9400684,0.004550892
0.021434741,0.7811279,0.2292241,0.37272125
0.012608994,0.8939014,0.22004405,0.1300596
0.08154766,0.3606512,0.7454364,0.026223976
0.02704199,0.7800454,0.33792996,0.07922151
0.066069566,0.3054965,0.90731514,0.0052971444
0.08760721,0.34341094,0.8393187,0.019570615
0.012187944,0.90122086,0.21570784,0.0955702
0.015554503,0.8776959,0.20273827,0.21155147
0.008583018,0.91399294,0.2161524,0.07199413
0.07850869,0.3729393,0.61231,0.043171365
0.021522244,0.8115787,0.26295304,0.29304367
0.0065660533,0.94144493,0.15602016,0.08393852
0.0076390137,0.9241291,0.16310294,0.08966087
0.09443258,0.5231058,0.58074045,0.0671617
0.039051987,0.7610212,0.32357728,0.12218272
0.04374002,0.7192212,0.34900126,0.08114331
0.038229473,0.7848355,0.3437224,0.15341225
0.09394733,0.38971925,0.7633569,0.033072587
0.018335924,0.87999225,0.24422099,0.13911681
0.060622513,0.304177,0.89005,0.00652301
0.012569056,0.90653545,0.2107528,0.15370372
0.020284718,0.8438952,0.25197092,0.089849524
0.007599002,0.93532926,0.16655838,0.10664529
0.010822164,0.87862206,0.19460166,0.09769505
0.014307957,0.8948597,0.21453016,0.094861105
0.02014041,0.8331637,0.28856936,0.081824996
0.0072558057,0.9296598,0.18299946,0.063577935
0.012957232,0.9012199,0.28307426,0.068504624
0.054847915,0.74172884,0.4148483,0.10442014
0.010304619,0.9149955,0.1747196,0.14267094
0.04465052,0.6109305,0.44345245,0.060005076
0.024139132,0.7889794,0.26794747,0.21589522
0.025152389,0.8029103,0.25470704,0.33484676
0.0131153315,0.87706894,0.19922765,0.1986072
0.010094336,0.880423,0.2307367,0.098109186
0.010107772,0.9118852,0.18719941,0.12490431
0.013824667,0.89421475,0.20456849,0.15739886
0.0667336,0.5432196,0.50259316,0.0909347
0.03813273,0.6766932,0.37122336,0.111474104
0.106920786,0.40348774,0.7905555,0.030465944
0.016939813,0.845579,0.27171883,0.10513919
0.11442979,0.49103215,0.6893237,0.056128826
0.012145683,0.8836452,0.20755522,0.12564991
0.010326418,0.90392685,0.16988815,0.1308727
0.005591966,0.9527044,0.1532423,0.07857837
0.01900863,0.81442386,0.24762595,0.25924957
0.08602276,0.41294238,0.71559954,0.03738586
0.015705183,0.8878363,0.20149475,0.1538427
0.016132707,0.8551286,0.21447624,0.17027189
0.012618775,0.9233714,0.18199274,0.1753526
0.007758143,0.92536485,0.18691517,0.084615715
0.009542448,0.91209143,0.20272018,0.12633689
0.037566487,0.19214375,0.999967,1.3646295e-06
0.0727684,0.32495406,0.957705,0.0035706533
0.10819848,0.3417537,0.8574158,0.01345363
0.082790956,0.47132275,0.6156861,0.054181032
0.010255482,0.92938185,0.21594535,0.07719626
0.009948323,0.93676853,0.18467714,0.118659146
0.015418284,0.87494963,0.30602437,0.122566886
0.010026332,0.910816,0.20878,0.1206118
0.09290368,0.33096635,0.9387164,0.0059152255
0.009642865,0.9112077,0.18559897,0.090089284
0.062945165,0.27375033,0.9728723,0.0014428529
0.016431754,0.79010147,0.16956267,0.4998168
0.02341272,0.7451375,0.29818353,0.45381495
0.0075844526,0.94232976,0.16775478,0.10150843
0.015736528,0.87103754,0.26649737,0.14163734
0.09962816,0.5143913,0.58937335,0.07344371
0.018098513,0.8838984,0.22051583,0.1757674
0.086057544,0.4311361,0.5864475,0.06155505
0.0087562995,0.9365141,0.17838743,0.11876367
0.018492062,0.81074274,0.2256641,0.2569486
0.010164494,0.9076115,0.20923042,0.07591485
0.058717556,0.67279875,0.42901725,0.13964751
0.020540984,0.8091083,0.26571545,0.27834553
0.0108493855,0.9119345,0.20697716,0.1370271
0.043604236,0.7095995,0.40066105,0.10412353
0.02197304,0.7585185,0.2612578,0.25214988
0.118795194,0.36819732,0.8425016,0.018052638
0.013832105,0.9208153,0.20333531,0.13473247
0.015428434,0.86760247,0.21945937,0.17866972
0.0838198,0.40987462,0.64325345,0.05673579
0.06375265,0.32914895,0.9175334,0.0058793267
0.019568982,0.78126866,0.23087053,0.24823259
0.008351,0.9319745,0.18284938,0.09472393
0.019065551,0.8445921,0.2845346,0.0860802
0.011079263,0.9177871,0.21948071,0.08285236
0.01140609,0.9154006,0.19532883,0.18370621
0.106922135,0.40975827,0.7522248,0.040887546
0.040432543,0.69624114,0.4035248,0.08901021
0.006892523,0.9384418,0.15607254,0.08829013
0.023970263,0.794525,0.23380339,0.32253325
0.032059804,0.7316259,0.3125759,0.09725576
0.021770323,0.8533188,0.27936912,0.10493765
0.011340614,0.8873649,0.18175203,0.12865326
0.0046564178,0.95691085,0.148127,0.06814203
0.014943689,0.88704896,0.19431674,0.20728652
0.016660258,0.89007044,0.26480225,0.11027038
0.014160726,0.8588218,0.22102162,0.16340566
0.02252068,0.8371386,0.251587,0.09096433
0.010019283,0.9278124,0.19523531,0.084477246
0.052055463,0.62299466,0.46340564,0.07680258
0.028192159,0.8275193,0.2734233,0.1866284
0.086976066,0.3190203,0.92668164,0.0073468806
0.005379797,0.9537165,0.15130997,0.071624056
0.016009852,0.838696,0.22695552,0.16815555
0.07298657,0.3081965,0.94571465,0.0031884327
0.012018918,0.88788116,0.20513944,0.10634706
0.014812994,0.8763358,0.22069506,0.124552965
0.0056863115,0.9551173,0.14579602,0.080331735
0.012543498,0.898525,0.20655257,0.10912142
0.020851016,0.8212174,0.22826634,0.46510807
0.0054943142,0.9534228,0.14287372,0.06596986
0.013541063,0.8767761,0.255199,0.10786546
0.01537494,0.8768713,0.2128713,0.18615437
0.09403021,0.39090052,0.7842534,0.039793927
0.10436433,0.38132277,0.7970543,0.028944625
0.0068519018,0.9516202,0.16032459,0.084186666
0.017096339,0.85720944,0.25341713,0.11451775
0.02003105,0.8041419,0.25240204,0.24285553
0.093781084,0.3113002,0.9701826,0.002833843
0.04550992,0.7053264,0.40936098,0.07532868
0.027614651,0.79233605,0.23014034,0.28947896
0.07487224,0.30970314,0.9752329,0.0017053979
0.108402215,0.44445518,0.7393105,0.047748446
0.10236729,0.42729497,0.73295987,0.03774049
0.008657116,0.913372,0.19507375,0.10718232
0.08618874,0.46854785,0.55205125,0.06590444
0.008919701,0.9370636,0.18396711,0.103727624
0.07189909,0.38543847,0.72599876,0.03323917
0.09063858,0.4262855,0.6461895,0.053736206
0.013616954,0.9266664,0.20036595,0.13984795
0.09913738,0.40165165,0.7713609,0.031004667
0.06433314,0.27620086,0.968557,0.0021296376
0.024349356,0.84298784,0.26609525,0.19884387
0.006684431,0.949594,0.15450248,0.076940216
0.012607451,0.874875,0.20414719,0.14979354
0.012099474,0.8868417,0.20450981,0.1383332
0.008334896,0.92942685,0.17137803,0.12044598
0.01820553,0.8008159,0.20599101,0.2538578
0.009533186,0.93400717,0.16067319,0.1509254
0.025402548,0.82705146,0.37394977,0.0669752
0.10070779,0.40551388,0.7467239,0.038850293
0.013318829,0.883021,0.1866798,0.1821094
0.069210425,0.33432057,0.945074,0.0036429116
0.0068715382,0.9429817,0.16666274,0.07116313
0.010058672,0.900314,0.21172568,0.12692042
0.07549262,0.335641,0.7768925,0.019990802
0.008508969,0.9312228,0.16344497,0.11207237
0.009291432,0.9311998,0.19531016,0.10406484
0.071471125,0.31857157,0.8429834,0.013256574
0.0119247725,0.88767457,0.2154649,0.10247777
0.011908703,0.8983103,0.18643685,0.14644344
0.02561307,0.7577012,0.29931477,0.35940754
0.09478409,0.3551149,0.7781659,0.019599658
0.05784273,0.61748505,0.48925743,0.09305537
0.074211195,0.3092468,0.97993803,0.0015028284
0.025352322,0.85516936,0.28350312,0.15942872
0.0077632903,0.9104088,0.21186075,0.082083955
0.08984184,0.3172486,0.9412066,0.0048491247
0.015655821,0.8591832,0.23279561,0.19296764
0.02950756,0.7555155,0.26478162,0.36453396
0.010531084,0.91054004,0.19661993,0.120633125
0.026876071,0.8354575,0.2998798,0.11706516
0.014473813,0.88071126,0.19956677,0.18214858
0.08215402,0.31476602,0.9866386,0.0013369846
0.012712189,0.88625175,0.1897394,0.16181797
0.075469494,0.3309095,0.8099706,0.017578991
0.015506101,0.8641897,0.23287065,0.19675897
0.028232714,0.81311035,0.32959285,0.102122545
0.018161874,0.86156106,0.22256415,0.2415423
0.07392711,0.30898675,0.84003,0.009274101
0.08742249,0.43836555,0.5735764,0.058787666
0.009675296,0.919757,0.1747375,0.12808883
0.010486613,0.92358387,0.19604088,0.08006365
0.018976629,0.88326705,0.24307099,0.12978892
0.010455097,0.89787567,0.1875051,0.11923332
0.072589666,0.33138368,0.8230901,0.013604413
0.015416863,0.8607619,0.23865663,0.19719204
0.1005356,0.4387783,0.64015114,0.04549661
0.012700758,0.9190421,0.24284245,0.0822956
0.033964206,0.77752584,0.33553177,0.1273412
0.020656087,0.8022536,0.22572994,0.2659432
0.039513737,0.75306207,0.32129973,0.16043815
0.024960363,0.8009671,0.22441371,0.52049595
0.08018133,0.53879446,0.50990295,0.08094324
0.056008827,0.62128526,0.47115353,0.06696003
0.00859336,0.9300795,0.23227307,0.06701961
0.0814634,0.3668166,0.7011029,0.031414784
0.11468865,0.3696295,0.833601,0.021433352
0.017131584,0.8357294,0.24230644,0.18130751
0.08162726,0.44536456,0.6109614,0.054765604
0.0332056,0.79219073,0.31754678,0.08751565
0.007778748,0.9323462,0.17732671,0.07623912
0.034737106,0.7725703,0.34878796,0.100141235
0.022110216,0.777121,0.26504117,0.2408947
0.0190279,0.8295039,0.22187757,0.28153586
0.0075356527,0.92946184,0.15296365,0.08911921
0.10240244,0.39883593,0.7187342,0.028930392
0.022500431,0.794516,0.24999358,0.26145723
0.022043882,0.82259005,0.2881633,0.06900935
0.016963333,0.83948183,0.21258338,0.21123935
0.053995065,0.5960196,0.46572474,0.11688696
0.07974974,0.28436565,0.93234897,0.003486995
0.018233242,0.8906212,0.2482005,0.14550585
0.023547703,0.7506371,0.22818512,0.4352339
0.020096537,0.7692551,0.2301075,0.2868776
0.017108452,0.8108107,0.2092188,0.21730196
0.019914985,0.8651906,0.25730821,0.08756837
0.05629684,0.66489756,0.4752682,0.07063344
0.076039895,0.3378961,0.85333276,0.010725966
0.07241635,0.29169735,0.9670128,0.0026619039
0.010800012,0.9175856,0.19956756,0.102572486
0.04054007,0.7941103,0.41896942,0.098995216
0.06739524,0.5146763,0.54511,0.06997169
0.011009307,0.9196137,0.19799152,0.07631997
0.008045538,0.9277988,0.1762209,0.12885143
0.08643551,0.6163487,0.6740917,0.059020463
0.017278237,0.8807782,0.27778628,0.083309464
0.06415085,0.25954536,0.99216646,0.00049073057
0.009578245,0.9129327,0.17233923,0.13479614
0.01153564,0.9148167,0.18291377,0.13918507
0.022798168,0.8257359,0.25284633,0.35222858
0.0069854963,0.93565124,0.15831025,0.08005772
0.047692906,0.68740183,0.38171586,0.114002645
0.07648221,0.5996853,0.575145,0.06787636
0.08338349,0.43145758,0.60381883,0.04643787
0.09284799,0.4337669,0.67596304,0.057963192
0.021450024,0.846609,0.24709536,0.4227514
0.016019043,0.887894,0.3707293,0.056986313
0.08474659,0.43452471,0.6582626,0.058738634
0.017366687,0.8565554,0.23082459,0.20776547
0.04136944,0.71885705,0.4180417,0.123831995
0.012783128,0.89043427,0.21952328,0.13983569
0.010942977,0.9235267,0.18131076,0.14712097
0.038289893,0.7365453,0.39659783,0.08798109
0.10629536,0.4448884,0.65399826,0.060030904
0.024192847,0.7931435,0.22867098,0.39273524
0.012066007,0.92355573,0.18305618,0.10223987
0.013711508,0.8772615,0.29031226,0.13600147
0.01296077,0.89733887,0.21886043,0.085967764
0.09284947,0.39942995,0.68902767,0.04108481
0.0074087274,0.9455638,0.16416663,0.08477039
0.08655538,0.32699332,0.8473121,0.012305052
0.09090041,0.38985363,0.69352984,0.03171602
0.07556168,0.45606843,0.6068341,0.06816012
0.011284519,0.8929994,0.24354418,0.11206813
0.013248917,0.8867683,0.22409676,0.07310573
0.00817024,0.9266115,0.1781789,0.08782447
0.080127485,0.31052172,0.95527256,0.003125663
0.008513903,0.93002325,0.15992808,0.11105625
0.08342502,0.38534123,0.7028225,0.03590347
0.030857831,0.8318932,0.28175318,0.15208976
0.012233586,0.9210027,0.18839823,0.15040134
0.04849151,0.65404075,0.39227465,0.09124592
0.007792155,0.9498778,0.15834494,0.103070095
0.012704644,0.87648255,0.26559526,0.12960507
0.03398228,0.818468,0.30853626,0.16204071
0.018643966,0.8429022,0.20703027,0.21806374
0.007109813,0.9415596,0.15460554,0.07499595
0.048410885,0.74281645,0.4832342,0.05987552
0.10464886,0.43008763,0.6571888,0.053138282
0.056775633,0.6985365,0.4552311,0.07934043
0.013970259,0.8725286,0.23850349,0.15687989
0.008071629,0.92422336,0.20158103,0.07613459
0.021743536,0.8101975,0.22361012,0.57469213
0.11234906,0.41880605,0.79209757,0.035495996
0.020165835,0.74373364,0.29699275,0.38363752
0.00811142,0.9195866,0.20111293,0.10341678
0.08553032,0.3209914,0.9417358,0.0043131663
0.013474975,0.89732355,0.2170829,0.14287134
0.06990655,0.31561643,0.86217016,0.015984347
0.093738094,0.5810095,0.64459985,0.0434852
0.027770732,0.76951265,0.3276669,0.07353218
0.090177655,0.40545782,0.6981964,0.04923271
0.006573815,0.944499,0.16673757,0.07776219
0.0084533375,0.940202,0.1644714,0.10025383
0.014950217,0.8991114,0.20695952,0.18924567
0.12661065,0.43015367,0.8431085,0.024034755
0.07812575,0.5082023,0.5629625,0.06155098
0.023187364,0.8281975,0.34110707,0.07325094
0.012015941,0.8981686,0.20002238,0.13103868
0.00937327,0.90450937,0.16119418,0.12130397
0.08512701,0.4390997,0.66163254,0.054016765
0.07421332,0.38476413,0.7315603,0.03380254
0.019497713,0.82615274,0.2286618,0.25260225
0.026033105,0.8183079,0.27889013,0.086866625
0.07600885,0.31420702,0.962861,0.0024396556
0.011618633,0.91607445,0.1738978,0.16885869
0.012018358,0.90515924,0.21754955,0.1317877
0.009819363,0.92010415,0.18855135,0.07716578
0.009678851,0.90794474,0.19466524,0.11289906
0.043863602,0.71787673,0.3840126,0.07719639
0.010545368,0.9027594,0.21922901,0.09378258
0.05700073,0.52629274,0.50284386,0.072379015
0.07266671,0.30604628,0.91071415,0.00590256
0.0073877247,0.9404359,0.18043137,0.100220375
0.024359008,0.78195477,0.22800332,0.35339847
0.08503844,0.33096787,0.8385594,0.019497763
0.05681112,0.27755588,0.9908443,0.0004230078
0.01597371,0.8660997,0.24456502,0.2134236
0.0110538695,0.89833045,0.18798095,0.12532888
0.023144074,0.83524585,0.2745347,0.33722734
0.10304492,0.3789285,0.81786954,0.021544315
0.091660224,0.43393826,0.69687206,0.04125997
0.012033559,0.89730203,0.21659376,0.08096935
0.0827484,0.43018115,0.6519225,0.054836668
0.021697493,0.8485856,0.24464035,0.22663708
0.045501024,0.68895936,0.39720023,0.07502277
0.039085474,0.7222707,0.36770105,0.0961923
0.03626428,0.75597894,0.32125318,0.11246017
0.081715785,0.31921917,0.91253006,0.007378415
0.01405113,0.8620283,0.21408214,0.1481277
0.012023178,0.90299875,0.19302373,0.1617613
0.028751606,0.7927185,0.31019506,0.07940771
0.018494645,0.83431816,0.30432338,0.08858573
0.020594541,0.80118555,0.25558832,0.2197948
0.008686598,0.9348657,0.17080928,0.11466172
0.093928255,0.60675997,0.6074895,0.050430942
0.014248054,0.8913729,0.20150326,0.18569109
0.044163883,0.61815053,0.44703302,0.07942047
0.009463862,0.9110289,0.2129563,0.1294492
0.01793771,0.8052576,0.2475896,0.19587778
0.059046574,0.7634704,0.33766338,0.17987482
0.019680504,0.81261724,0.21067037,0.3112207
0.0780303,0.31203377,0.9419967,0.003548673
0.016024183,0.83504647,0.23320056,0.1818431
0.07839746,0.39548317,0.6113094,0.055752333
0.013436205,0.91384035,0.20047086,0.20993736
0.011995251,0.89466065,0.2036553,0.0918645
0.0133915525,0.8856913,0.22572428,0.1551301
0.021402324,0.77214676,0.23400527,0.27776515
0.085665256,0.3900833,0.69499487,0.05408245
0.108455196,0.43194172,0.7031706,0.040464297
0.018673273,0.85851455,0.23107664,0.24921761
0.006547448,0.943157,0.16963197,0.06554884
0.0106945345,0.8980281,0.2178832,0.08229511
0.013123538,0.8881069,0.2424967,0.15993463
0.088929296,0.38655213,0.7538633,0.03342329
0.10261776,0.3497122,0.8655198,0.016320191
0.009183374,0.9173225,0.19669609,0.10285596
0.06640455,0.29542357,0.9723866,0.0017969145
0.01326152,0.89797753,0.22340697,0.081756495
0.05691202,0.52268344,0.5199,0.07313255
0.09386566,0.32446313,0.90513074,0.011357376
0.10013969,0.3501183,0.8393611,0.017186895
0.10729987,0.39654848,0.7881182,0.03360917
0.014019398,0.896312,0.22947367,0.15432166
0.0072887666,0.92955995,0.17633271,0.080825455
0.02571193,0.7906311,0.23800795,0.3508333
0.0745144,0.27644286,0.9942959,0.00047376717
0.11045773,0.5044325,0.6727142,0.053016618
0.07228598,0.6467408,0.48862478,0.088230394
